area,perimetro,eixo_maior,eixo_menor,excentricidade,eqdiasq,solidez,area_convexa,extensao,proporcao,redondidade,compactidade,fator_forma_1,fator_forma_2,fator_forma_3,fator_forma_4,RR_media,RG_media,RB_media,RR_dev,RG_dev,RB_dev,RR_inclinacao,RG_inclinacao,RB_inclinacao,RR_curtose,RG_curtose,RB_curtose,RR_entropia,RG_entropia,RB_entropia,RR_all,RG_all,RB_all,classe
100547,1.172.319,4.188.293,306.666,6.811,3.577.994,9.895,101619,7.294,1.3658,9.194,8.543,42,3,7.298,9.967,950.976,863.199,81.425,312.549,270.485,243.046,-147,328,4.785,2.1784,2.8148,3.9101,-9465405440,-7558367232,-6569412096,475.488,431.636,407.164,DOKOL
121786,13.026.949,4.841.827,3.214.019,7.479,3.937.801,9.919,122784,744,1.5065,9.018,8.133,4,26,6.614,9.964,1.421.679,1.373.577,1.275.787,324.765,254.313,264.096,-10.564,-3.753,-4.389,3.7669,2.3839,2.4107,-26035867648,-23628724224,-20294352896,710.907,686.796,63.792,DOKOL
155766,15.019.449,5.683.051,3.511.553,7.863,4.453.397,9.876,157724,7.586,1.6184,8.677,7.836,36,23,6.141,9.938,919.429,869.384,939.146,218.202,217.793,215.236,458,1.2333,4.307,4.4044,6.2715,4.3607,-12802355200,-11406902272,-13355455488,459.735,434.701,469.607,DOKOL
77054,1.010.373,3.580.397,274.449,6.422,3.132.223,993,77599,8.018,1.3046,9.485,8.748,46,36,7.653,9.984,1.303.774,1.248.933,1.110.892,325.603,228.696,297.671,-12.085,-5.998,-1.346,3.8163,3.255,2.2688,-13778324480,-12110615552,-9802575872,651.898,624.501,555.499,DOKOL
139996,1425.17,5.379.441,3.332.377,785,4.221.948,9.928,141018,6.418,1.6143,8.661,7.848,38,24,616,9.943,1.477.563,1.443.669,1.290.181,350.461,288.694,313.251,-1.055,-5.101,-1.734,3.396,2.3479,2.0546,-32734414848,-30516697088,-24391043072,73.875,721.836,64.509,DOKOL
156391,1.521.604,5.699.616,3.520.856,7.864,4.462.322,9.887,158181,6.528,1.6188,8.488,7.829,36,23,613,9.923,1.319.944,1.217.788,1.152.589,312.749,286.816,274.572,-8.036,-3.219,-3.953,3.3103,2.4362,2.7165,-28535818240,-23887327232,-21187725312,660.092,608.989,576.397,DOKOL
146521,1.461.604,5.515.557,3.401.752,7.872,4.319.217,986,148604,7.464,1.6214,8.619,7.831,38,23,6.132,9.943,1.296.434,1.190.465,1.171.773,298.601,24.676,256.242,-949,-3.844,-3.875,3.5828,2.7067,2.9111,-25598953472,-20963225600,-20364500992,648.108,595.172,585.842,DOKOL
117648,1.276.293,4.715.745,3.184.257,7.376,3.870.324,9.931,118469,6.914,1.481,9.076,8.207,4,27,6.736,9.976,1.121.301,110.324,1.047.731,361.849,304.579,309.367,-6.521,-1.589,-1.195,2.5888,2.1195,2.3181,-15848130560,-14817743872,-13393996800,560.748,551.676,523.955,DOKOL
60039,911.828,3.367.227,2.281.414,7.355,2.764.851,989,60705,7.502,1.4759,9.074,8.211,56,38,6.742,9.951,1.225.751,1.160.332,1.231.962,330.311,255.728,29.89,-4.906,2.374,-519,2.8271,2.3589,2.2462,-9493458944,-8177310208,-9448558592,612.796,580.136,615.922,DOKOL
129066,1361.24,4.773.502,3.455.285,0.69,4.053.788,9.846,131091,0.73,1.3815,8.753,8.492,37,27,7.212,9.963,1.336.268,131.456,1.060.831,400.582,361.178,272.536,-6.501,-8.052,-217,2.4131,2.9627,2.714,-25174841344,-23877249024,-14727612416,668.138,65.731,530.454,DOKOL
154464,14.635.551,5.449.724,3.615.594,7.482,4.434.745,9.944,155339,7.135,1.5073,9.062,8.138,35,23,6.622,9.981,950.583,93.566,1.155.094,375.116,356.618,351.989,-1.327,294,-4.976,2.451,2.4448,2.6853,-15321194496,-14636263424,-21938829312,475.314,467.847,577.551,DOKOL
137472,1.386.525,5.111.523,3.434.671,7.406,4.183.716,9.922,138558,7.031,1.4882,8.986,8.185,37,25,6.699,997,1.384.303,1.376.562,1.181.714,351.653,319.543,300.176,-4.705,-1.506,1.202,2.4551,1.8629,2.4095,-28144125952,-27455727616,-19875577856,692.153,688.281,590.882,DOKOL
142394,1.410.396,5.108.343,3.571.331,715,4.257.953,9.844,144650,7.777,1.4304,8.995,8.335,36,25,6.948,9.938,1.286.478,1.230.326,1.178.043,370.876,325.317,332.895,-1.647,4.203,2.173,2.4587,2.3263,2.0741,-25369184256,-22655565824,-20829034496,643.239,615.135,588.998,DOKOL
129848,1.379.568,509.356,3.257.892,7.687,406.605,9.846,131885,7.602,1.5635,8.574,7.983,39,25,6.372,9.963,1.574.149,1.610.358,1.357.596,282.615,213.227,270.232,-11.962,-3.715,-827,4.317,2.3232,2.2412,-33897039872,-34997358592,-24718620672,787.111,805.215,678.836,DOKOL
154111,1.503.441,5.749.857,3.418.783,804,4.429.675,9.861,156286,7.706,1.6818,8.568,7.704,37,22,5.935,9.982,1.281.961,1.254.873,1.166.464,371.115,36.083,318.108,-664,1.949,1.055,2.1689,2.0141,2.2152,-27272318976,-25996677120,-21909579776,641.036,62.746,583.263,DOKOL
150802,1.466.821,5.530.468,3.478.298,7.775,4.381.861,9.924,151958,7.516,1.59,8.808,7.923,37,23,6.278,9.981,124.372,1.196.505,1.163.302,344.341,295.727,316.314,-7.808,-5.049,-4.318,2.5315,2.5147,2.5185,-24730392576,-22301835264,-21284450304,621.784,598.247,581.628,DOKOL
174388,1.591.974,6.031.065,370.933,7.885,4.712.088,9.887,176384,8.372,1.6259,8.647,7.813,35,21,6.104,9.925,1.333.566,1.254.757,1.176.473,342.672,313.296,256.388,-347,-1.042,32,2.2618,1.8738,2.4589,-32949585920,-28695267328,-24450680832,666.753,627.382,588.232,DOKOL
169788,1561.29,5.875.886,3.696.528,7.773,4.649.525,9.877,171905,8.115,1.5896,8.753,7.913,35,22,6.261,9.953,887.368,811.818,941.828,267.496,245.074,314.037,-2.141,4.201,735,2.5984,3.6606,2.4445,-13437931520,-11046041600,-15710578688,443.696,40.594,470.939,DOKOL
150870,1.445.879,5.376.102,3.581.697,7.458,4.382.849,9.904,152327,713,1.501,9.069,8.152,36,24,6.646,9.976,1.226.048,124.846,1.200.798,355.586,305.521,315.222,-1.636,792,462,2.3663,2.2462,2.1154,-24205848576,-24482635776,-22715193344,613.043,624.264,600.458,DOKOL
191640,1645.98,6.120.375,4.014.839,7.548,4.939.672,991,193385,7.397,1.5244,8.889,8.071,32,21,6.514,993,1.422.871,1.368.827,1.155.671,432.832,393.391,315.011,-5.624,-4.522,-949,2.1739,2.1993,1.949,-43052699648,-39097274368,-26683346944,711.365,684.399,577.803,DOKOL
146398,14.451.949,5.428.766,3.442.591,7.732,4.317.404,989,148022,7.767,1.5769,8.808,7.953,37,24,6.325,9.974,1.092.434,1.007.923,1.025.657,313.831,284.991,281.038,-2.811,-1.478,585,2.4363,2.8043,2.768,-18173194240,-15167342592,-15677341696,546.219,503.978,512.863,DOKOL
79187,1.047.858,3.753.784,2.692.061,6.969,317.528,9.885,80108,0.74,1.3944,9.063,8.459,47,34,7.155,9.977,1.357.574,1.321.248,1.281.628,411.943,360.866,390.378,-4.817,-1.893,-1.602,2.1325,1.9894,1.8957,-16038514688,-14812362752,-14150983680,678.821,660.672,640.849,DOKOL
161855,1.551.741,6.064.048,3.411.171,8.268,4.539.606,992,163156,7.202,1.7777,8.447,7.486,37,21,5.604,9.963,1.401.652,1.442.649,1.264.928,336.918,243.661,236.378,-8.811,-6.031,-1.673,3.1288,2.9865,2.9026,-33768984576,-34730512384,-26213009408,700.847,721.365,63.251,DOKOL
436325,24.139.519,818.495,6.830.888,5.509,7.453.497,9.923,439695,7.498,1.1982,9.409,9.106,19,16,8.293,9.936,990.085,967.547,950.666,290.933,246.426,285.594,1.325,1.0604,1.2375,4.6856,6.5907,6.8689,-43799437312,-40602427392,-40291823616,495.041,483.784,475.345,IRAQI
411293,2.337.731,826.503,6.352.358,6.398,7.236.536,994,413795,7.242,1.3011,9.457,8.756,2,15,7.666,9.974,827.696,874.077,955.518,270.027,248.453,274.159,2.557,1.0565,3.852,5.0279,7.444,5.3998,-28428578816,-31159521280,-37994721280,413.841,437.034,477.762,IRAQI
445077,24.212.759,8.063.325,7.082.914,4.779,7.527.879,9.927,448336,7.599,1.1384,954,9.336,18,16,8.716,9.922,780.223,830.704,845.894,19.686,19.26,222.599,1.235,1.8133,7.154,4.8636,10.4577,5.9001,-25627045888,-29139240960,-30900807680,390.078,415.342,422.933,IRAQI
411708,2.318.344,8.054.811,6.529.468,5.856,7.240.186,9.965,413165,7.867,1.2336,9.626,8.989,2,16,808,9.967,74.157,734.343,726.707,222.553,236.311,278.553,1.9444,2.4694,1.867,146.318,136.942,10.2999,-21918187520,-21830563840,-22435819520,370.776,367.169,363.352,IRAQI
384507,2.233.978,7.558.359,6.499.842,5.104,6.996.924,9.964,385881,752,1.1629,9.682,9.257,2,17,857,9.965,736.073,80.125,705.514,289.431,290.901,304.619,1.3595,1.3961,1.6655,6.2879,6.2378,8.0298,-21725638656,-25549766656,-20514621440,368.009,400.605,352.734,IRAQI
446609,2.496.418,8.517.825,6.717.365,6.149,7.540.824,0.99,451141,7.824,1.268,9.005,8.853,19,15,7.838,9.938,582.296,638.872,630.244,253.084,269.632,303.322,1.6326,1.8805,1.4706,7.329,8.1993,5.9297,-15587183616,-18950828032,-19472838656,291.137,319.427,315.115,IRAQI
469185,24.864.851,8.882.744,6.747.036,6.504,7.729.068,9.962,470970,7.761,1.3165,9.536,8.701,19,14,7.571,9.968,755.695,769.003,811.624,219.611,220.241,245.803,308,1.3757,6.818,3.4413,7.0664,4.1875,-25804804096,-26800470016,-30542843904,377.834,38.45,405.803,IRAQI
447729,24.544.851,8.255.548,6.953.279,5.391,7.550.273,991,451808,7.268,1.1873,9.339,9.146,18,16,8.364,9.931,930.318,890.794,769.233,241.601,228.675,283.876,285,7.719,7.485,2.8734,4.7067,3.8939,-38278066176,-34726633472,-27268292608,46.518,445.419,384.634,IRAQI
408254,23.452.939,803.289,6.479.013,5.912,7.209.752,994,410709,7.786,1.2398,9.327,8.975,2,16,8.056,9.988,805.484,90.375,934.249,268.211,248.394,289.532,5.345,1.1532,9.322,4.9121,6.5846,5.1196,-26723463168,-33098913792,-36510957568,402.738,451.886,467.127,IRAQI
439268,2.470.478,8.241.238,6.835.867,5.586,7.478.592,9.888,444245,7.903,1.2056,9.044,9.075,19,16,8.235,9.928,932.854,910.699,859.267,305.845,292.504,312.031,197,6.373,7.308,3.3876,3.893,4.7647,-39631466496,-37423144960,-34021732352,466.431,455.365,429.646,IRAQI
472349,2.494.425,8.657.357,6.968.496,5.934,7.755.085,9.942,475092,7.764,1.2424,954,8.958,18,15,8.024,9.969,917.512,921.754,960.799,249.034,216.429,254.695,-924,1.1835,4.934,4.2789,7.661,4.5899,-39445569536,-39003508736,-43541778432,458.754,460.882,480.403,IRAQI
446318,2.426.532,8.490.756,6.727.661,6.101,7.538.367,9.944,448852,7.839,1.2621,9.525,8.878,19,15,7.882,9.948,854.774,858.818,832.465,297.145,27.63,299.275,2.357,7.879,4.867,3.349,4.6628,3.9936,-33696186368,-33409720320,-32105582592,427.353,429.395,416.214,IRAQI
454346,24.875.029,9.086.619,6.391.868,7.108,7.605.862,9.929,457601,6.938,1.4216,9.227,837,2,14,7.006,996,1.043.559,1.005.823,965.861,279.094,259.868,274.167,6.491,1.3995,1.5046,6.4034,8.1399,8.6568,-50364612608,-46192451584,-42959712256,521.762,50.29,482.914,IRAQI
449166,24.545.291,9.012.678,6.370.666,7.074,756.238,9.942,451774,7.311,1.4147,9.369,8.391,2,14,7.041,996,646.941,72.831,681.368,227.486,232.108,242.898,1.1114,2.2418,2.0625,9.7372,12.5915,11.6959,-18343714816,-23316226048,-20728045568,323.476,364.171,340.692,IRAQI
449218,24.533.081,8.461.549,6.805.297,5.943,7.562.818,9.953,451354,7.538,1.2434,9.379,8.938,19,15,7.989,9.933,848.162,802.794,699.146,358.546,32.826,341.859,8.896,1.3679,1.6624,4.005,5.5137,7.0774,-35654045696,-31220486144,-24878901248,424.076,401.395,34.958,IRAQI
478413,2.551.095,9.535.176,6.408.135,7.405,7.804.706,9.951,480750,7.945,1.488,9.238,8.185,2,13,0.67,9.969,913.459,1.000.298,1.054.628,276.272,246.088,263.274,-3.383,-952,-5.748,2.1157,2.9994,2.6598,-40398569472,-47618387968,-53616984064,456.724,500.146,527.313,IRAQI
420085,2.375.873,8.307.269,6.460.511,6.286,7.313.473,9.952,422115,7.179,1.2859,9.352,8.804,2,15,7.751,9.966,85.801,822.944,742.805,26.249,255.527,293.136,3.511,1.4575,1.22,5.4069,7.9078,6.278,-30984077312,-28394964992,-24238747648,429.026,411.495,371.413,IRAQI
443501,24.412.361,8.825.625,6.418.201,6.864,7.514.539,9.949,445766,7.258,1.3751,9.352,8.514,2,14,725,9.969,828.577,897.162,870.772,249.972,236.061,268.651,-698,9.101,4.453,4.1672,6.5556,4.6604,-30158727168,-35092815872,-33871792128,414.278,448.578,435.382,IRAQI
484869,25.419.839,8.727.412,7.148.731,5.736,785.719,9.956,487031,7.712,1.2208,943,9.003,18,15,8.105,9.895,856.064,921.905,994.829,220.391,227.277,264.677,1.1152,1.2344,537,7.5699,7.2014,5.0746,-34456182784,-40339775488,-48306053120,42.803,460.957,497.426,IRAQI
457583,24.522.009,8.406.153,6.958.944,561,7.632.908,9.951,459847,8.002,1.208,9.562,908,18,15,8.245,996,744.025,74.557,757.183,214.777,205.946,266.216,2.375,1.0674,4.329,3.509,6.4211,3.6222,-24285358080,-24215517184,-26494631936,371.992,372.789,378.595,IRAQI
443176,23.969.109,8.122.444,6.966.966,5.141,7.511.785,9.955,445166,7.761,1.1659,9.694,9.248,18,16,8.553,9.971,767.318,837.632,906.492,248.969,248.542,315.255,7.684,8.271,3.527,5.3236,5.6613,3.9537,-25886412800,-30810806272,-38125469696,383.672,418.822,453.251,IRAQI
481197,2.549.073,8.785.006,6.997.644,6.046,7.827.382,9.961,483057,7.397,1.2554,9.306,891,18,15,7.939,9.966,1.096.137,1.035.783,884.293,327.679,277.078,253.108,-2.427,1.373,2.886,2.397,2.2979,3.3825,-60669550592,-52447363072,-37424123904,548.081,517.904,442.167,IRAQI
442441,2.480.033,8.720.508,6.533.934,6.623,7.505.554,9.869,448328,7.056,1.3346,904,8.607,2,15,7.408,9.887,681.102,744.832,758.449,313.754,300.789,345.218,2.1805,2.4854,2.0979,11.3266,12.5314,9.5022,-22502656000,-25999837184,-28411379712,340.594,372.474,37.929,IRAQI
454113,25.031.279,8.588.807,6.807.171,6.098,7.603.911,9.868,460170,8.168,1.2617,9.108,8.853,19,15,7.838,989,80.473,771.638,741.293,330.049,31.622,375.187,1.7642,2.4031,2.0603,8.8024,11.4386,8.6184,-31793612800,-29020686336,-29217406976,402.457,385.896,370.739,IRAQI
503974,25.967.581,9.320.193,6.907.506,6.714,8.010.491,9.954,506325,7.608,1.3493,9.392,8.595,18,14,7.387,9.967,856.906,819.109,834.443,343.585,317.791,375.799,1.2643,1.8008,1.542,6.3727,8.2452,6.5082,-40152121344,-35974262784,-39709847552,428.441,409.537,417.214,IRAQI
425053,24.075.581,8.456.929,6.449.402,6.468,7.356.591,9.951,427146,7.124,1.3113,9.215,8.699,2,15,7.567,9.922,891.797,862.948,817.605,310.263,275.292,311.622,171,8.355,8.767,4.2271,5.7457,5.3228,-35248930816,-32091660288,-29951537152,445.914,431.506,408.816,IRAQI
447583,2447.01,8.666.195,6.586.447,6.499,7.549.042,9.963,449241,7.814,1.3158,9.393,8.711,19,15,7.588,9.984,848.998,903.708,887.522,286.618,265.163,316.164,1.0535,1.5014,1.4714,8.0106,9.0223,7.9004,-33074477056,-36769726464,-37091205120,424.482,451.855,443.745,IRAQI
514745,26.308.369,8.991.757,735.891,5.746,8.095.639,9.928,518474,7.463,1.2219,9.346,9.003,17,14,8.106,9.905,726.798,781.545,77.379,308.151,301.954,309.551,601,5.004,4.806,3.3917,3.2175,3.5893,-29009770496,-32935761920,-32600780800,363.412,390.787,386.907,IRAQI
430605,24.142.571,8.207.172,6.764.396,5.663,7.404.481,0.99,434954,8.044,1.2133,9.284,9.022,19,16,814,9.876,83.509,827.312,819.272,292.662,259.976,272.275,3.548,9.916,8.078,4.2457,6.1684,6.0399,-30948990976,-29509744640,-29269237760,417.554,413.671,409.646,IRAQI
385329,22.623.159,782.571,632.79,5.884,7.004.399,9.934,387872,778,1.2367,9.461,895,2,16,8.011,9.907,918.138,892.473,877.659,234.391,234.265,295.833,1.406,7.724,2.993,4.751,4.5533,3.1299,-31905673216,-30123458560,-30597715968,45.906,446.216,438.819,IRAQI
398543,23.663.721,8.739.631,5.925.698,735,7.123.488,9.799,406734,7.492,1.4749,8.944,8.151,22,15,6.644,9.798,778.204,813.717,821.886,218.827,219.324,238.485,6.826,1.2767,7.784,6.487,7.4728,6.7999,-23266299904,-25510455296,-26436397056,389.076,406.856,410.931,IRAQI
464259,24.860.669,8.732.936,6.803.309,627,7.688.387,9.944,466869,7.919,1.2836,9.439,8.804,19,15,7.751,9.949,816.932,80.773,762.862,26.356,266.336,321.396,1.5885,2.0187,1.6928,9.901,10.6749,7.8353,-31164569600,-30589505536,-29175949312,408.445,403.875,381.423,IRAQI
365520,22.658.479,8.292.069,5.675.129,7.291,6.821.983,9.919,368512,6.612,1.4611,8.947,8.227,23,16,6.769,989,785.964,793.381,731.744,307.242,276.915,286.506,4.767,1.3582,1.5447,4.9153,7.2822,8.5427,-23764482048,-23479046144,-20358981632,393.076,396.779,365.956,IRAQI
481062,25.491.389,8.470.374,7.246.221,5.178,7.826.284,9.911,485375,7.535,1.1689,9.303,924,18,15,8.537,9.979,95.219,955.516,90.193,317.362,286.488,272.886,2.139,6.463,7.964,3.4102,4.1943,5.5224,-45607915520,-44870881280,-39570563072,476.115,477.789,451.007,IRAQI
412498,23.975.879,903.157,5.872.843,7.597,7.247.129,994,415007,842,1.5379,9.017,8.024,22,14,6.439,9.902,811.166,804.456,85.815,293.863,256.563,292.468,3.312,1.1308,8.382,4.205,7.0781,5.6299,-28064612352,-26664980480,-31288608768,405.596,402.237,42.908,IRAQI
421470,23.744.221,8.242.023,6.521.113,6.116,7.325.519,9.944,423855,7.861,1.2639,9.394,8.888,2,15,0.79,9.984,919.453,864.646,795.286,284.033,25.07,303.063,3.863,1.157,1.1825,5.2023,7.6701,6.5503,-36319858688,-31300593664,-27954575360,459.707,432.314,397.615,IRAQI
404150,23.328.379,8.324.753,6.238.899,6.621,7.173.422,9.956,405941,8.259,1.3343,9.332,8.617,21,15,7.425,9.908,822.014,921.539,908.724,292.877,236.099,252.213,-1.179,3.672,371,3.1249,4.0719,3.3738,-28144771072,-33769678848,-33180903424,410.994,460.735,454.337,IRAQI
476205,25.343.921,8.794.092,6.954.839,612,7.786.675,9.933,479413,8.057,1.2645,9.317,8.854,18,15,784,9.913,953.862,964.692,889.584,293.151,267.992,28.837,7.654,8.795,1.0137,4.6292,5.5512,7.0353,-44496113664,-44687806464,-38621798400,476.919,48.235,444.801,IRAQI
407629,2.301.946,7.763.053,6.724.045,4.998,720.423,9.962,409191,7.676,1.1545,9.667,928,19,16,8.612,9.943,834.487,832.217,897.632,251.062,22.467,301.224,8.755,1.5806,6.217,6.0746,8.9848,4.3649,-28189286400,-27444643840,-34005338112,417.257,416.133,448.837,IRAQI
451992,24.455.029,8.445.334,6.878.657,5.802,7.586.133,9.959,453835,7.842,1.2278,9.497,8.983,19,15,8.069,9.907,813.841,803.365,813.011,27.026,256.983,300.784,5.762,1.1205,7.667,5.3521,6.8102,5.1753,-30251356160,-29150863360,-31144065024,406.942,401.693,406.531,IRAQI
386536,22.807.981,768.471,6.448.983,5.438,7.015.361,9.941,388827,7.386,1.1916,9.337,9.129,2,17,8.334,9.931,645.517,662.402,624.943,222.507,22.747,245.834,1.622,2.5882,2.1287,12.5834,153.725,12.8918,-15637144576,-16583487488,-15201653760,322.761,331.201,312.472,IRAQI
435528,24.301.211,7.891.514,7.078.071,4.422,7.446.687,9.874,441070,7.605,1.1149,9.268,9.436,18,16,8.904,9.928,896.802,914.182,857.506,252.016,247.127,268.765,3.527,5.162,4.989,3.059,3.612,3.5624,-34824208384,-36085436416,-32272959488,448.404,457.091,428.758,IRAQI
441826,24.864.771,9.420.581,603.129,7.682,7.500.336,9.948,444138,8.075,1.562,898,7.962,21,14,6.339,9.901,86.092,821.263,864.225,364.551,349.135,392.205,1.5188,2.1128,1.7484,7.9695,9.3755,7.3022,-36332118016,-32863416320,-37779701760,430.456,410.627,432.121,IRAQI
441779,24.261.641,8.319.905,6.780.819,5.794,7.499.937,9.937,444560,7.586,1.227,9.431,9.014,19,15,8.126,997,94.22,858.798,806.302,29.884,287.193,337.612,1.087,6.103,6.529,2.5742,3.122,2.8384,-40417280000,-33387563008,-31205566464,471.099,429.394,40.315,IRAQI
462347,25.168.679,8.455.637,6.979.985,5.644,7.672.538,9.819,470882,7.725,1.2114,9.172,9.074,18,15,8.234,9.974,848.245,906.004,796.759,336.708,292.866,287.611,3.256,6.882,1.2136,3.5119,4.9081,7.6895,-35777949696,-39001317376,-30265178112,424.112,453.011,398.381,IRAQI
476569,25.367.649,8.868.546,6.898.232,6.285,778.965,9.955,478711,8.147,1.2856,9.306,8.783,19,14,7.715,9.918,966.868,957.818,986.969,31.996,28.555,32.326,1.1519,2.0812,1.8269,7.3685,9.7712,8.3759,-46733418496,-44724617216,-48849629184,483.432,478.923,493.491,IRAQI
414065,24.069.331,802.006,662.986,5.627,7.260.881,9.866,419708,7.543,1.2097,8.982,9.053,19,16,8.196,9.915,1.211.842,1.080.399,1.102.806,317.183,306.265,284.954,-3.632,1.473,-214,2.7547,2.6738,3.7012,-63548239872,-50064363520,-51523076096,605.938,540.225,551.423,ROTANA
373187,2.441.991,8.522.258,5.703.242,7.431,6.893.159,9.681,385468,708,1.4943,7.864,8.088,23,15,6.542,9.776,1.284.195,1.209.444,116.448,352.372,330.864,337.272,-4.741,-329,-3.236,2.6318,2.4507,2.4652,-65594073088,-57460002816,-53419327488,642.124,604.724,582.258,ROTANA
423852,2.424.627,8.264.653,6.544.321,6.107,734.619,9.919,427310,7.363,1.2629,906,8.889,19,15,7.901,9.978,1.240.013,1.182.137,117.362,331.771,31.656,271.855,-2.775,-2.786,-1.447,2.3757,2.3962,2.8238,-68689510400,-61830262784,-59549659136,619.957,591.049,58.678,ROTANA
419805,25.075.659,8.623.845,6.232.335,6.912,7.311.035,9.769,429713,7.616,1.3837,839,8.478,21,15,7.187,9.945,1.082.353,1.021.628,1.047.091,274.917,256.938,271.469,-5.391,-941,-449,2.8459,2.9515,2.6567,-49958457344,-43925884928,-46610759680,541.235,510.872,523.601,ROTANA
378359,23.425.061,8.493.478,5.692.149,7.422,6.940.761,9.896,382342,6.959,1.4921,8.665,8.172,22,15,6.678,9.964,1.366.293,1.270.061,1.236.878,397.681,366.147,366.194,-3.908,-2.618,-1.277,2.2888,2.2654,2.6505,-77073580032,-65523011584,-62150873088,683.152,635.039,618.443,ROTANA
346463,2.190.554,7.867.602,5.619.791,6.998,6.641.765,9.917,349372,7.999,1.4,9.073,8.442,23,16,7.127,9.977,1.261.896,1.233.162,1.238.639,351.911,315.553,290.553,-3.671,-286,-331,2.291,2.5088,3.2326,-58774712320,-55063687168,-54903828480,630.942,616.592,619.315,ROTANA
382056,2.398.884,836.171,5.908.513,7.076,6.974.588,9.677,394812,7.228,1.4152,8.343,8.341,22,15,6.957,9.846,1.360.555,128.411,1.143.941,335.605,321.296,301.077,-4.362,-3.183,-65,2.5784,2.3662,2.5465,-74968326144,-66156118016,-51703271424,680.263,642.061,571.969,ROTANA
360205,22.292.061,7.743.602,5.949.182,6.401,6.772.202,9.871,364920,7.871,1.3016,9.109,8.746,21,17,7.648,9.955,1.187.571,107.025,1.057.078,26.967,28.769,318.558,-233,3.332,514,2.6702,2.8794,2.5905,-51817132032,-42251464704,-42011250688,593.789,535.116,528.532,ROTANA
360221,23.014.319,7.995.422,5.817.543,686,6.772.353,9.738,369917,7.226,1.3744,8.546,847,22,16,7.175,986,127.936,1.186.048,1.197.003,344.084,352.363,349.285,-2.339,-1.645,-2.548,2.5389,2.6509,2.847,-62594142208,-53979643904,-54874808320,639.684,592.994,598.456,ROTANA
392670,2.426.929,839.151,6.084.485,6.887,7.070.806,9.609,408646,7.423,1.3792,8.378,8.426,21,15,0.71,9.792,1.346.556,1.294.095,1.146.424,331.069,311.833,332.838,-3.806,-1.896,-5,2.6781,2.476,2.4766,-75285880832,-68795383808,-54357098496,673.282,647.039,573.211,ROTANA
315427,2.116.438,7.563.036,5.438.585,6.949,6.337.303,9.873,319495,7.425,1.3906,8.849,8.379,24,17,7.021,9.764,1.458.299,1.326.993,1.229.914,299.784,283.486,26.671,-7.247,-3.949,-2.609,3.2226,2.4768,3.0941,-70483427328,-57519513600,-48740671488,729.117,663.478,614.943,ROTANA
334154,21.863.491,7.852.363,5.454.142,7.194,6.522.715,985,339252,7.517,1.4397,8.785,8.307,23,16,0.69,9.934,1.342.504,1.231.219,1.158.289,273.679,255.278,288.914,-6.271,-212,374,3.1687,3.3041,3.004,-62192107520,-51499266048,-46089056256,671.236,615.623,579.146,ROTANA
388051,23.650.149,8.496.564,5.912.424,7.182,7.029.096,9.818,395251,7.473,1.4371,8.718,8.273,22,15,6.844,9.835,1.278.356,119.85,1.198.515,277.732,251.158,306.998,-4.633,-1.144,-6.118,3.173,3.1216,2.8071,-65295208448,-56424321024,-57904549888,63.915,599.245,59.924,ROTANA
